ATTACHMENT
H2 -> H^- + H
SPECIES: e / H2
PROCESS: E + H2 -> H- + H, Attachment
PARAM.:  E = 0 eV
COMMENT: LP added points to decrease the cross section in the 5-7 eV region between the resonances.
COMMENT: ?.
UPDATED: 2012-10-01 14:47:49
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 7.000000e-2	5.280000e-22
 9.000000e-2	6.800000e-22
 1.100000e-1	7.920000e-22
 2.000000e-1	1.200000e-21
 4.000000e-1	2.100000e-21
 6.000000e-1	3.048000e-21
 8.000000e-1	4.500000e-21
 1.000000e+0	6.000000e-21
 2.000000e+0	1.310000e-20
 3.000000e+0	1.800000e-20
 4.000000e+0	1.800000e-20
 6.000000e+0	1.520000e-20
 1.000000e+1	1.160000e-20
 2.000000e+1	6.600000e-21
 3.000000e+1	5.000000e-21
 5.000000e+1	3.400000e-21
 7.000000e+1	2.640000e-21
 1.000000e+2	2.000000e-21
 1.250000e+2	1.700000e-21
 1.500000e+2	1.460000e-21
 5.000000e+2	5.200000e-22
 1.000000e+3	2.800000e-22
 3.000000e+3	1.000000e-22
 1.000000e+4	4.000000e-23
-----------------------------

EXCITATION
H2 -> H2(j1-3)
 7.300000e-2
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(j1-3)(0.073eV), Excitation
PARAM.:  E = 0.073 eV, complete set
COMMENT: H2 J=1-J=3 GIBSON (1970), HEAPS AND GREEN (1975),CALD.(1976).
UPDATED: 2010-06-24 12:57:26
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 7.300000e-2	0.000000e+0
 7.500000e-2	1.012500e-22
 8.000000e-2	1.728000e-22
 8.500000e-2	2.173500e-22
 9.000000e-2	2.538000e-22
 1.000000e-1	2.983500e-22
 1.200000e-1	3.847500e-22
 1.500000e-1	4.765500e-22
 2.000000e-1	6.075000e-22
 3.000000e-1	8.910000e-22
 4.000000e-1	1.194750e-21
 5.000000e-1	1.518750e-21
 7.000000e-1	2.227500e-21
 1.000000e+0	3.543750e-21
 1.400000e+0	5.062500e-21
 2.000000e+0	7.593750e-21
 2.700000e+0	1.012500e-20
 3.300000e+0	1.113750e-20
 5.000000e+0	1.012500e-20
 7.000000e+0	8.808750e-21
 1.000000e+1	7.087500e-21
 2.000000e+1	4.050000e-21
 3.000000e+1	3.037500e-21
 5.000000e+1	2.065500e-21
 1.000000e+2	1.174500e-21
 1.250000e+2	1.003050e-21
 1.500000e+2	8.505000e-22
 5.000000e+2	3.132000e-22
 1.000000e+3	1.822500e-22
 1.500000e+3	0.000000e+0
 2.000000e+3	0.000000e+0
 3.000000e+3	0.000000e+0
 5.000000e+3	0.000000e+0
 7.000000e+3	0.000000e+0
 1.000000e+4	0.000000e+0
-----------------------------

EXCITATION
H2 -> H2(v1)
 5.160000e-1
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(V1)(0.516eV), Excitation
PARAM.:  E = 0.516 eV, complete set
COMMENT: H2 V=1 EHRHARDT ET AL 1968 EXCPT CROMPTON THRESHOLD.
UPDATED: 2010-06-24 12:57:47
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 5.160000e-1	0.000000e+0
 7.000000e-1	2.000000e-22
 1.000000e+0	6.000000e-22
 1.500000e+0	2.000000e-21
 2.000000e+0	4.000000e-21
 2.500000e+0	4.900000e-21
 3.000000e+0	5.100000e-21
 3.300000e+0	5.000000e-21
 4.000000e+0	4.400000e-21
 5.000000e+0	3.600000e-21
 7.000000e+0	2.200000e-21
 8.000000e+0	1.600000e-21
 1.000000e+1	9.000000e-22
 1.200000e+1	6.000000e-22
 1.600000e+1	2.000000e-22
 5.000000e+1	9.000000e-23
 1.000000e+2	8.000000e-23
 1.500000e+2	8.000000e-23
 2.000000e+2	8.000000e-23
 3.000000e+2	7.000000e-23
 5.000000e+2	7.000000e-23
 7.000000e+2	7.000000e-23
 1.000000e+3	6.000000e-23
 1.500000e+3	0.000000e+0
-----------------------------

EXCITATION
H2 -> H2(v2)
 1.000000e+0
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(V2)(1eV), Excitation
PARAM.:  E = 1 eV, complete set
COMMENT: H2 V=2 EHRHARDT ET AL 1968.
UPDATED: 2010-06-24 12:58:04
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.300000e+0	0.000000e+0
 1.500000e+0	3.000000e-23
 1.800000e+0	8.000000e-23
 2.150000e+0	1.800000e-22
 2.300000e+0	2.400000e-22
 2.500000e+0	2.900000e-22
 3.000000e+0	3.600000e-22
 3.600000e+0	3.800000e-22
 4.000000e+0	3.800000e-22
 6.000000e+0	3.000000e-22
 9.000000e+0	1.700000e-22
 1.200000e+1	8.000000e-23
 1.600000e+1	0.000000e+0
-----------------------------

EXCITATION
H2 -> H2(v3)
 1.500000e+0
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(V3)(1.5eV), Excitation
PARAM.:  E = 1.5 eV, complete set
COMMENT: H2 V=3 EHRHARDT ET AL 1968.
UPDATED: 2010-06-24 12:59:09
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.500000e+0	0.000000e+0
 1.800000e+0	3.000000e-24
 1.900000e+0	1.000000e-23
 2.000000e+0	1.300000e-23
 2.200000e+0	2.000000e-23
 2.500000e+0	2.900000e-23
 3.000000e+0	3.700000e-23
 3.300000e+0	4.100000e-23
 3.700000e+0	4.100000e-23
 5.000000e+0	3.400000e-23
 7.000000e+0	2.300000e-23
 1.000000e+1	1.200000e-23
 1.200000e+1	6.000000e-24
 1.400000e+1	1.000000e-24
 1.600000e+1	0.000000e+0
-----------------------------

EXCITATION
H2 -> H2(B3SIG)
 8.900000e+0
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(B3SIG)(8.9eV), Excitation
PARAM.:  E = 8.9 eV, complete set
COMMENT: (B3SIG) EXCITATION - 84/07/06.
UPDATED: 2010-06-24 13:34:57
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 8.900000e+0	0.000000e+0
 1.000000e+1	1.150000e-21
 1.200000e+1	2.990000e-21
 1.700000e+1	3.335000e-21
 2.000000e+1	2.875000e-21
 2.500000e+1	2.070000e-21
 3.000000e+1	1.380000e-21
 4.000000e+1	5.750000e-22
 5.000000e+1	2.870000e-22
 6.000000e+1	1.380000e-22
 8.000000e+1	3.400000e-23
 1.000000e+2	0.000000e+0
 1.000000e+4	0.000000e+0
-----------------------------

EXCITATION
H2 -> H2(B1SIG)
 1.130000e+1
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(B1SIG)(11.3eV), Excitation
PARAM.:  E = 11.3 eV, complete set
COMMENT: (B1SIG) EXCITATION - 84/07/06.
UPDATED: 2010-06-24 13:39:53
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.130000e+1	0.000000e+0
 1.170000e+1	1.000000e-21
 1.250000e+1	9.000000e-22
 1.600000e+1	2.000000e-21
 2.000000e+1	3.000000e-21
 2.500000e+1	4.100000e-21
 3.000000e+1	4.500000e-21
 4.000000e+1	4.800000e-21
 5.000000e+1	4.700000e-21
 7.000000e+1	4.200000e-21
 1.000000e+2	3.800000e-21
 1.500000e+2	3.200000e-21
 2.000000e+2	2.800000e-21
 3.000000e+2	2.300000e-21
 5.000000e+2	1.700000e-21
 7.000000e+2	1.350000e-21
 1.000000e+3	1.000000e-21
 1.500000e+3	7.500000e-22
 2.000000e+3	6.000000e-22
 3.000000e+3	4.400000e-22
 5.000000e+3	2.900000e-22
 7.000000e+3	2.100000e-22
 1.000000e+4	1.600000e-22
-----------------------------

EXCITATION
H2 -> H2(C3PI)
 1.175000e+1
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(C3PI)(11.75eV), Excitation
PARAM.:  E = 11.75 eV, complete set
COMMENT: (C3PI) EXCITATION - 84/07/06.
UPDATED: 2010-06-24 13:40:21
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.175000e+1	0.000000e+0
 1.188000e+1	8.000000e-22
 1.225000e+1	1.400000e-21
 1.290000e+1	1.200000e-21
 1.350000e+1	1.400000e-21
 1.550000e+1	2.000000e-21
 2.000000e+1	1.200000e-21
 2.500000e+1	7.200000e-22
 3.000000e+1	4.300000e-22
 3.500000e+1	3.000000e-22
 4.000000e+1	2.000000e-22
 5.000000e+1	1.040000e-22
 6.000000e+1	7.000000e-23
 7.000000e+1	4.000000e-23
 1.000000e+2	1.400000e-23
 1.500000e+2	0.000000e+0
-----------------------------

EXCITATION
H2 -> H2(A3SIG)
 1.180000e+1
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(A3SIG)(11.8eV), Excitation
PARAM.:  E = 11.8 eV, complete set
COMMENT: (A3SIG) EXCITATION - 84/05/25.
UPDATED: 2010-06-24 13:40:42
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.180000e+1	0.000000e+0
 1.300000e+1	1.100000e-21
 1.400000e+1	1.200000e-21
 1.500000e+1	1.220000e-21
 1.600000e+1	1.210000e-21
 1.700000e+1	1.160000e-21
 2.000000e+1	8.500000e-22
 2.500000e+1	5.500000e-22
 3.000000e+1	3.500000e-22
 5.000000e+1	8.000000e-23
 7.000000e+1	0.000000e+0
-----------------------------

EXCITATION
H2 -> H2(C1PI)
 1.240000e+1
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(C1PI)(12.4eV), Excitation
PARAM.:  E = 12.4 eV, complete set
UPDATED: 2010-06-24 13:00:01
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.240000e+1	0.000000e+0
 1.300000e+1	3.000000e-22
 1.400000e+1	1.000000e-21
 1.600000e+1	1.800000e-21
 1.800000e+1	2.300000e-21
 2.200000e+1	3.200000e-21
 3.000000e+1	3.900000e-21
 4.000000e+1	4.000000e-21
 6.000000e+1	4.000000e-21
 8.000000e+1	3.800000e-21
 1.000000e+2	3.600000e-21
 1.500000e+2	3.000000e-21
 2.000000e+2	2.600000e-21
 3.000000e+2	2.100000e-21
 5.000000e+2	1.600000e-21
 7.000000e+2	1.200000e-21
 1.000000e+3	9.000000e-22
 1.500000e+3	6.600000e-22
 2.000000e+3	5.300000e-22
 3.000000e+3	3.800000e-22
 5.000000e+3	2.500000e-22
 7.000000e+3	1.900000e-22
 1.000000e+4	1.400000e-22
-----------------------------

EXCITATION
H2 -> H2(G1SIG)
 1.386000e+1
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(G1SIG)(13.86eV), Excitation
PARAM.:  E = 13.86 eV, complete set
COMMENT: H2 G1SIG V = 2 Excitation (DAY, ANDERSON AND SHARPTON, 79).
UPDATED: 2010-06-24 13:11:59
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 2.500000e+1	0.000000e+0
 2.800000e+1	1.000000e-24
 3.000000e+1	1.000000e-24
 3.500000e+1	1.000000e-24
 5.000000e+1	1.000000e-24
 7.000000e+1	0.000000e+0
-----------------------------

EXCITATION
H2 -> H2(D3PI)
